frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3
1494,7/13/17 10:31,10:31:00,0,0,0,0,0,0,0,0,83.27%,89.79%,73.00%,88.13%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7290,2640,4425,3120,,,,,21630,4305,4755,4740,21630,4305,4755,4740,707,959,1207,1360,503,748,1034,1226
1495,7/13/17 10:31,10:31:15,0,0,0,0,0,0,0,0,83.27%,89.79%,73.00%,88.13%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7305,2655,4440,3135,,,,,21645,4320,4770,4755,21645,4320,4770,4755,707,959,1207,1360,503,748,1034,1226
1496,7/13/17 10:31,10:31:30,0,0,0,0,0,0,0,0,83.27%,89.79%,73.00%,88.13%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7320,2670,4455,3150,,,,,21660,4335,4785,4770,21660,4335,4785,4770,707,959,1207,1360,503,748,1034,1226
1497,7/13/17 10:31,10:31:45,0,0,0,0,0,0,0,0,83.27%,89.79%,73.00%,88.13%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7335,2685,4470,3165,,,,,21675,4350,4800,4785,21675,4350,4800,4785,707,959,1207,1360,503,748,1034,1226
1498,7/13/17 10:32,10:32:00,0,0,0,0,0,0,0,0,83.27%,89.79%,73.00%,88.13%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7350,2700,4485,3180,,,,,21690,4365,4815,4800,21690,4365,4815,4800,707,959,1207,1360,503,748,1034,1226
1499,7/13/17 10:32,10:32:15,0,0,0,0,0,0,0,0,83.27%,89.79%,73.00%,89.38%,83.86%,16.14%,3.35,0.65,4,1,1,15,83.86%,16.14%,83.86%,83.86%,7365,2715,4500,3195,,,,,21705,4380,4830,4815,21705,4380,4830,4815,707,959,1209,1360,503,748,1034,1226
1500,7/13/17 10:32,10:32:30,0,0,0,0,0,0,0,0,83.27%,89.79%,73.00%,89.38%,83.86%,16.14%,3.35,0.65,4,1,1,15,83.86%,16.14%,83.86%,83.86%,7380,2730,4515,3210,,,,,21720,4395,4845,4830,21720,4395,4845,4830,707,959,1209,1360,503,748,1034,1226
1501,7/13/17 10:32,10:32:45,0,0,0,0,0,0,0,0,83.27%,89.79%,73.00%,89.38%,83.86%,16.14%,3.35,0.65,4,1,1,15,83.86%,16.14%,83.86%,83.86%,7395,2745,4530,3225,,,,,21735,4410,4860,4845,21735,4410,4860,4845,707,959,1209,1360,503,748,1034,1226
1502,7/13/17 10:33,10:33:00,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7410,2760,4545,3240,,,,,21750,4425,4875,4860,21750,4425,4875,4860,707,959,1209,1360,503,751,1034,1226
1503,7/13/17 10:33,10:33:15,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7425,2775,4560,3255,,,,,21765,4440,4890,4875,21765,4440,4890,4875,707,957,1209,1360,503,751,1034,1226
1504,7/13/17 10:33,10:33:30,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7440,2790,4575,3270,,,,,21780,4455,4905,4890,21780,4455,4905,4890,707,959,1209,1360,503,751,1034,1226
1505,7/13/17 10:33,10:33:45,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7455,2805,4590,3285,,,,,21795,4470,4920,4905,21795,4470,4920,4905,707,959,1209,1360,503,751,1034,1226
1506,7/13/17 10:34,10:34:00,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7470,2820,4605,3300,,,,,21810,4485,4935,4920,21810,4485,4935,4920,707,959,1209,1360,503,751,1034,1226
1507,7/13/17 10:34,10:34:15,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7485,2835,4620,3315,,,,,21825,4500,4950,4935,21825,4500,4950,4935,707,957,1209,1360,503,751,1034,1226
1508,7/13/17 10:34,10:34:30,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7500,2850,4635,3330,,,,,21840,4515,4965,4950,21840,4515,4965,4950,707,957,1209,1360,503,751,1034,1226
1509,7/13/17 10:34,10:34:45,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7515,2865,4650,3345,,,,,21855,4530,4980,4965,21855,4530,4980,4965,707,957,1209,1360,503,751,1034,1226
1510,7/13/17 10:35,10:35:00,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7530,2880,4665,3360,,,,,21870,4545,4995,4980,21870,4545,4995,4980,707,957,1209,1360,503,751,1034,1226
1511,7/13/17 10:35,10:35:15,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7545,2895,4680,3375,,,,,21885,4560,5010,4995,21885,4560,5010,4995,707,957,1209,1360,503,751,1034,1226
1512,7/13/17 10:35,10:35:30,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7560,2910,4695,3390,,,,,21900,4575,5025,5010,21900,4575,5025,5010,707,957,1209,1360,503,751,1034,1226
1513,7/13/17 10:35,10:35:45,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7575,2925,4710,3405,,,,,21915,4590,5040,5025,21915,4590,5040,5025,707,957,1209,1360,503,751,1034,1226
1514,7/13/17 10:36,10:36:00,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7590,2940,4725,3420,,,,,21930,4605,5055,5040,21930,4605,5055,5040,707,957,1209,1360,503,751,1034,1226
1515,7/13/17 10:36,10:36:15,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7605,2955,4740,3435,,,,,21945,4620,5070,5055,21945,4620,5070,5055,707,959,1209,1360,503,751,1034,1226
1516,7/13/17 10:36,10:36:30,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7620,2970,4755,3450,,,,,21960,4635,5085,5070,21960,4635,5085,5070,707,959,1209,1360,503,751,1034,1226
1517,7/13/17 10:36,10:36:45,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7635,2985,4770,3465,,,,,21975,4650,5100,5085,21975,4650,5100,5085,707,959,1209,1360,503,751,1034,1226
1518,7/13/17 10:37,10:37:00,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7650,3000,4785,3480,,,,,21990,4665,5115,5100,21990,4665,5115,5100,707,959,1209,1360,503,751,1034,1226
1519,7/13/17 10:37,10:37:15,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7665,3015,4800,3495,,,,,22005,4680,5130,5115,22005,4680,5130,5115,707,957,1209,1360,503,751,1034,1226
1520,7/13/17 10:37,10:37:30,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7680,3030,4815,3510,,,,,22020,4695,5145,5130,22020,4695,5145,5130,707,957,1209,1360,503,751,1034,1226
1521,7/13/17 10:37,10:37:45,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7695,3045,4830,3525,,,,,22035,4710,5160,5145,22035,4710,5160,5145,707,957,1209,1360,503,751,1034,1226
1522,7/13/17 10:38,10:38:00,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7710,3060,4845,3540,,,,,22050,4725,5175,5160,22050,4725,5175,5160,707,957,1209,1360,503,751,1034,1226
1523,7/13/17 10:38,10:38:15,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7725,3075,4860,3555,,,,,22065,4740,5190,5175,22065,4740,5190,5175,707,957,1209,1360,503,751,1034,1226
1524,7/13/17 10:38,10:38:30,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7740,3090,4875,3570,,,,,22080,4755,5205,5190,22080,4755,5205,5190,707,957,1209,1360,503,751,1034,1226
1525,7/13/17 10:38,10:38:45,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7755,3105,4890,3585,,,,,22095,4770,5220,5205,22095,4770,5220,5205,707,957,1209,1360,503,751,1034,1226
1526,7/13/17 10:39,10:39:00,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7770,3120,4905,3600,,,,,22110,4785,5235,5220,22110,4785,5235,5220,707,957,1209,1360,503,751,1034,1226
1527,7/13/17 10:39,10:39:15,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7785,3135,4920,3615,,,,,22125,4800,5250,5235,22125,4800,5250,5235,707,959,1209,1360,503,751,1034,1226
1528,7/13/17 10:39,10:39:30,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7800,3150,4935,3630,,,,,22140,4815,5265,5250,22140,4815,5265,5250,707,959,1209,1360,503,751,1034,1226
1529,7/13/17 10:39,10:39:45,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7815,3165,4950,3645,,,,,22155,4830,5280,5265,22155,4830,5280,5265,707,959,1209,1360,503,751,1034,1226
1530,7/13/17 10:40,10:40:00,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7830,3180,4965,3660,,,,,22170,4845,5295,5280,22170,4845,5295,5280,707,959,1209,1360,503,751,1034,1226
1531,7/13/17 10:40,10:40:15,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,7845,3195,4980,3675,,,,,22185,4860,5310,5295,22185,4860,5310,5295,707,959,1209,1360,503,751,1034,1226
1532,7/13/17 10:40,10:40:30,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7860,3210,4995,3690,,,,,22200,4875,5325,5310,22200,4875,5325,5310,707,957,1209,1360,503,751,1034,1226
1533,7/13/17 10:40,10:40:45,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7875,3225,5010,3705,,,,,22215,4890,5340,5325,22215,4890,5340,5325,707,957,1209,1360,503,751,1034,1226
1534,7/13/17 10:41,10:41:00,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7890,3240,5025,3720,,,,,22230,4905,5355,5340,22230,4905,5355,5340,707,957,1209,1360,503,751,1034,1226
1535,7/13/17 10:41,10:41:15,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7905,3255,5040,3735,,,,,22245,4920,5370,5355,22245,4920,5370,5355,707,957,1209,1360,503,751,1034,1226
1536,7/13/17 10:41,10:41:30,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7920,3270,5055,3750,,,,,22260,4935,5385,5370,22260,4935,5385,5370,707,957,1209,1360,503,751,1034,1226
1537,7/13/17 10:41,10:41:45,0,0,0,0,0,0,0,0,83.27%,87.66%,73.00%,89.38%,83.32%,16.68%,3.33,0.67,4,1,1,15,83.32%,16.68%,83.32%,83.32%,7935,3285,5070,3765,,,,,22275,4950,5400,5385,22275,4950,5400,5385,707,957,1209,1360,503,751,1034,1226
1538,7/13/17 10:42,10:42:00,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,7950,3300,5085,3780,,,,,22290,4965,5415,5400,22290,4965,5415,5400,706,959,1209,1360,503,751,1034,1226
1539,7/13/17 10:42,10:42:15,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,7965,3315,5100,3795,,,,,22305,4980,5430,5415,22305,4980,5430,5415,706,959,1209,1360,503,751,1034,1226
1540,7/13/17 10:42,10:42:30,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,7980,3330,5115,3810,,,,,22320,4995,5445,5430,22320,4995,5445,5430,706,957,1209,1360,503,751,1034,1226
1541,7/13/17 10:42,10:42:45,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,7995,3345,5130,3825,,,,,22335,5010,5460,5445,22335,5010,5460,5445,706,957,1209,1360,503,751,1034,1226
1542,7/13/17 10:43,10:43:00,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8010,3360,5145,3840,,,,,22350,5025,5475,5460,22350,5025,5475,5460,706,957,1209,1360,503,751,1034,1226
1543,7/13/17 10:43,10:43:15,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,8025,3375,5160,3855,,,,,22365,5040,5490,5475,22365,5040,5490,5475,706,959,1209,1360,503,751,1034,1226
1544,7/13/17 10:43,10:43:30,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,8040,3390,5175,3870,,,,,22380,5055,5505,5490,22380,5055,5505,5490,706,959,1209,1360,503,751,1034,1226
1545,7/13/17 10:43,10:43:45,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,8055,3405,5190,3885,,,,,22395,5070,5520,5505,22395,5070,5520,5505,706,959,1209,1360,503,751,1034,1226
1546,7/13/17 10:44,10:44:00,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,8070,3420,5205,3900,,,,,22410,5085,5535,5520,22410,5085,5535,5520,706,959,1209,1360,503,751,1034,1226
1547,7/13/17 10:44,10:44:15,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,8085,3435,5220,3915,,,,,22425,5100,5550,5535,22425,5100,5550,5535,706,959,1209,1360,503,751,1034,1226
1548,7/13/17 10:44,10:44:30,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,8100,3450,5235,3930,,,,,22440,5115,5565,5550,22440,5115,5565,5550,706,959,1209,1360,503,751,1034,1226
1549,7/13/17 10:44,10:44:45,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,8115,3465,5250,3945,,,,,22455,5130,5580,5565,22455,5130,5580,5565,706,959,1209,1360,503,751,1034,1226
1550,7/13/17 10:45,10:45:00,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,8130,3480,5265,3960,,,,,22470,5145,5595,5580,22470,5145,5595,5580,706,959,1209,1360,503,751,1034,1226
1551,7/13/17 10:45,10:45:15,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,8145,3495,5280,3975,,,,,22485,5160,5610,5595,22485,5160,5610,5595,707,959,1209,1360,503,751,1034,1226
1552,7/13/17 10:45,10:45:30,0,0,0,0,0,0,0,0,83.27%,88.51%,73.00%,89.38%,83.54%,16.46%,3.34,0.66,4,1,1,15,83.54%,16.46%,83.54%,83.54%,8160,3510,5295,3990,,,,,22500,5175,5625,5610,22500,5175,5625,5610,707,959,1209,1360,503,751,1034,1226
1553,7/13/17 10:45,10:45:45,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,8175,3525,5310,4005,,,,,22515,5190,5640,5625,22515,5190,5640,5625,706,959,1209,1360,503,751,1034,1226
1554,7/13/17 10:46,10:46:00,0,0,0,0,0,0,0,0,82.86%,88.51%,73.00%,89.38%,83.44%,16.56%,3.34,0.66,4,1,1,15,83.44%,16.56%,83.44%,83.44%,8190,3540,5325,4020,,,,,22530,5205,5655,5640,22530,5205,5655,5640,706,959,1209,1360,503,751,1034,1226
1555,7/13/17 10:46,10:46:15,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8205,3555,5340,4035,,,,,22545,5220,5670,5655,22545,5220,5670,5655,706,957,1209,1360,503,751,1034,1226
1556,7/13/17 10:46,10:46:30,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8220,3570,5355,4050,,,,,22560,5235,5685,5670,22560,5235,5685,5670,706,957,1209,1360,503,751,1034,1226
1557,7/13/17 10:46,10:46:45,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8235,3585,5370,4065,,,,,22575,5250,5700,5685,22575,5250,5700,5685,706,957,1209,1360,503,751,1034,1226
1558,7/13/17 10:47,10:47:00,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8250,3600,5385,4080,,,,,22590,5265,5715,5700,22590,5265,5715,5700,706,957,1209,1360,503,751,1034,1226
1559,7/13/17 10:47,10:47:15,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8265,3615,5400,4095,,,,,22605,5280,5730,5715,22605,5280,5730,5715,706,957,1209,1360,503,751,1034,1226
1560,7/13/17 10:47,10:47:30,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8280,3630,5415,4110,,,,,22620,5295,5745,5730,22620,5295,5745,5730,706,957,1209,1360,503,751,1034,1226
1561,7/13/17 10:47,10:47:45,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8295,3645,5430,4125,,,,,22635,5310,5760,5745,22635,5310,5760,5745,706,957,1209,1360,503,751,1034,1226
1562,7/13/17 10:48,10:48:00,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8310,3660,5445,4140,,,,,22650,5325,5775,5760,22650,5325,5775,5760,706,957,1209,1360,503,751,1034,1226
1563,7/13/17 10:48,10:48:15,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8325,3675,5460,4155,,,,,22665,5340,5790,5775,22665,5340,5790,5775,706,957,1209,1360,503,751,1034,1226
1564,7/13/17 10:48,10:48:30,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8340,3690,5475,4170,,,,,22680,5355,5805,5790,22680,5355,5805,5790,706,957,1209,1360,503,751,1034,1226
1565,7/13/17 10:48,10:48:45,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8355,3705,5490,4185,,,,,22695,5370,5820,5805,22695,5370,5820,5805,706,957,1209,1360,503,751,1034,1226
1566,7/13/17 10:49,10:49:00,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8370,3720,5505,4200,,,,,22710,5385,5835,5820,22710,5385,5835,5820,706,957,1209,1360,503,751,1034,1226
1567,7/13/17 10:49,10:49:15,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8385,3735,5520,4215,,,,,22725,5400,5850,5835,22725,5400,5850,5835,706,957,1209,1360,503,751,1034,1226
1568,7/13/17 10:49,10:49:30,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8400,3750,5535,4230,,,,,22740,5415,5865,5850,22740,5415,5865,5850,706,957,1209,1360,503,751,1034,1226
1569,7/13/17 10:49,10:49:45,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8415,3765,5550,4245,,,,,22755,5430,5880,5865,22755,5430,5880,5865,706,957,1209,1360,503,751,1034,1226
1570,7/13/17 10:50,10:50:00,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8430,3780,5565,4260,,,,,22770,5445,5895,5880,22770,5445,5895,5880,706,957,1209,1360,503,751,1034,1226
1571,7/13/17 10:50,10:50:15,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8445,3795,5580,4275,,,,,22785,5460,5910,5895,22785,5460,5910,5895,706,957,1209,1360,503,751,1034,1226
1572,7/13/17 10:50,10:50:30,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8460,3810,5595,4290,,,,,22800,5475,5925,5910,22800,5475,5925,5910,706,957,1209,1360,503,751,1034,1226
1573,7/13/17 10:50,10:50:45,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8475,3825,5610,4305,,,,,22815,5490,5940,5925,22815,5490,5940,5925,706,957,1209,1360,503,751,1034,1226
1574,7/13/17 10:51,10:51:00,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8490,3840,5625,4320,,,,,22830,5505,5955,5940,22830,5505,5955,5940,706,957,1209,1360,503,751,1034,1226
1575,7/13/17 10:51,10:51:15,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8505,3855,5640,4335,,,,,22845,5520,5970,5955,22845,5520,5970,5955,706,957,1209,1360,503,751,1034,1226
1576,7/13/17 10:51,10:51:30,0,0,0,0,0,0,0,0,82.86%,87.66%,73.00%,89.38%,83.22%,16.78%,3.33,0.67,4,1,1,15,83.22%,16.78%,83.22%,83.22%,8520,3870,5655,4350,,,,,22860,5535,5985,5970,22860,5535,5985,5970,706,957,1209,1360,503,751,1034,1226
