frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3,,,,,,,,,,,,,,,,,
1192,7/14/17 15:10,15:10:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2775,,,,,13530,15360,17055,12630,13530,15360,17055,12630,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1193,7/14/17 15:10,15:10:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2790,,,,,13530,15360,17055,12645,13530,15360,17055,12645,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1194,7/14/17 15:10,15:10:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2805,,,,,13530,15360,17055,12660,13530,15360,17055,12660,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1195,7/14/17 15:11,15:11:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2820,,,,,13530,15360,17055,12675,13530,15360,17055,12675,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1196,7/14/17 15:11,15:11:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2835,,,,,13530,15360,17055,12690,13530,15360,17055,12690,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1197,7/14/17 15:11,15:11:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2850,,,,,13530,15360,17055,12705,13530,15360,17055,12705,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1198,7/14/17 15:11,15:11:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2865,,,,,13530,15360,17055,12720,13530,15360,17055,12720,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1199,7/14/17 15:12,15:12:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2880,,,,,13530,15360,17055,12735,13530,15360,17055,12735,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1200,7/14/17 15:12,15:12:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2895,,,,,13530,15360,17055,12750,13530,15360,17055,12750,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1201,7/14/17 15:12,15:12:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2910,,,,,13530,15360,17055,12765,13530,15360,17055,12765,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1202,7/14/17 15:12,15:12:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2925,,,,,13530,15360,17055,12780,13530,15360,17055,12780,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1203,7/14/17 15:13,15:13:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2940,,,,,13530,15360,17055,12795,13530,15360,17055,12795,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1204,7/14/17 15:13,15:13:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2955,,,,,13530,15360,17055,12810,13530,15360,17055,12810,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1205,7/14/17 15:13,15:13:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2970,,,,,13530,15360,17055,12825,13530,15360,17055,12825,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1206,7/14/17 15:13,15:13:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,2985,,,,,13530,15360,17055,12840,13530,15360,17055,12840,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1207,7/14/17 15:14,15:14:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3000,,,,,13530,15360,17055,12855,13530,15360,17055,12855,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1208,7/14/17 15:14,15:14:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3015,,,,,13530,15360,17055,12870,13530,15360,17055,12870,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1209,7/14/17 15:14,15:14:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3030,,,,,13530,15360,17055,12885,13530,15360,17055,12885,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1210,7/14/17 15:14,15:14:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3045,,,,,13530,15360,17055,12900,13530,15360,17055,12900,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1211,7/14/17 15:15,15:15:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3060,,,,,13530,15360,17055,12915,13530,15360,17055,12915,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1212,7/14/17 15:15,15:15:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3075,,,,,13530,15360,17055,12930,13530,15360,17055,12930,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1213,7/14/17 15:15,15:15:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3090,,,,,13530,15360,17055,12945,13530,15360,17055,12945,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1214,7/14/17 15:15,15:15:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3105,,,,,13530,15360,17055,12960,13530,15360,17055,12960,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1215,7/14/17 15:16,15:16:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3120,,,,,13530,15360,17055,12975,13530,15360,17055,12975,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1216,7/14/17 15:16,15:16:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3135,,,,,13530,15360,17055,12990,13530,15360,17055,12990,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1217,7/14/17 15:16,15:16:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3150,,,,,13530,15360,17055,13005,13530,15360,17055,13005,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1218,7/14/17 15:16,15:16:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3165,,,,,13530,15360,17055,13020,13530,15360,17055,13020,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1219,7/14/17 15:17,15:17:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3180,,,,,13530,15360,17055,13035,13530,15360,17055,13035,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1220,7/14/17 15:17,15:17:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3195,,,,,13530,15360,17055,13050,13530,15360,17055,13050,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1221,7/14/17 15:17,15:17:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3210,,,,,13530,15360,17055,13065,13530,15360,17055,13065,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1222,7/14/17 15:17,15:17:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3225,,,,,13530,15360,17055,13080,13530,15360,17055,13080,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1223,7/14/17 15:18,15:18:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3240,,,,,13530,15360,17055,13095,13530,15360,17055,13095,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1224,7/14/17 15:18,15:18:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3255,,,,,13530,15360,17055,13110,13530,15360,17055,13110,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1225,7/14/17 15:18,15:18:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3270,,,,,13530,15360,17055,13125,13530,15360,17055,13125,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1226,7/14/17 15:18,15:18:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3285,,,,,13530,15360,17055,13140,13530,15360,17055,13140,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1227,7/14/17 15:19,15:19:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3300,,,,,13530,15360,17055,13155,13530,15360,17055,13155,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1228,7/14/17 15:19,15:19:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3315,,,,,13530,15360,17055,13170,13530,15360,17055,13170,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1229,7/14/17 15:19,15:19:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3330,,,,,13530,15360,17055,13185,13530,15360,17055,13185,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1230,7/14/17 15:19,15:19:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3345,,,,,13530,15360,17055,13200,13530,15360,17055,13200,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1231,7/14/17 15:20,15:20:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3360,,,,,13530,15360,17055,13215,13530,15360,17055,13215,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1232,7/14/17 15:20,15:20:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3375,,,,,13530,15360,17055,13230,13530,15360,17055,13230,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1233,7/14/17 15:20,15:20:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3390,,,,,13530,15360,17055,13245,13530,15360,17055,13245,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1234,7/14/17 15:20,15:20:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3405,,,,,13530,15360,17055,13260,13530,15360,17055,13260,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1235,7/14/17 15:21,15:21:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3420,,,,,13530,15360,17055,13275,13530,15360,17055,13275,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1236,7/14/17 15:21,15:21:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3435,,,,,13530,15360,17055,13290,13530,15360,17055,13290,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1237,7/14/17 15:21,15:21:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3450,,,,,13530,15360,17055,13305,13530,15360,17055,13305,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1238,7/14/17 15:21,15:21:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3465,,,,,13530,15360,17055,13320,13530,15360,17055,13320,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1239,7/14/17 15:22,15:22:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3480,,,,,13530,15360,17055,13335,13530,15360,17055,13335,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1240,7/14/17 15:22,15:22:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3495,,,,,13530,15360,17055,13350,13530,15360,17055,13350,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1241,7/14/17 15:22,15:22:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3510,,,,,13530,15360,17055,13365,13530,15360,17055,13365,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1242,7/14/17 15:22,15:22:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3525,,,,,13530,15360,17055,13380,13530,15360,17055,13380,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1243,7/14/17 15:23,15:23:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3540,,,,,13530,15360,17055,13395,13530,15360,17055,13395,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1244,7/14/17 15:23,15:23:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3555,,,,,13530,15360,17055,13410,13530,15360,17055,13410,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1245,7/14/17 15:23,15:23:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3570,,,,,13530,15360,17055,13425,13530,15360,17055,13425,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1246,7/14/17 15:23,15:23:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3585,,,,,13530,15360,17055,13440,13530,15360,17055,13440,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1247,7/14/17 15:24,15:24:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3600,,,,,13530,15360,17055,13455,13530,15360,17055,13455,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1248,7/14/17 15:24,15:24:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3615,,,,,13530,15360,17055,13470,13530,15360,17055,13470,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1249,7/14/17 15:24,15:24:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3630,,,,,13530,15360,17055,13485,13530,15360,17055,13485,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1250,7/14/17 15:24,15:24:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3645,,,,,13530,15360,17055,13500,13530,15360,17055,13500,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1251,7/14/17 15:25,15:25:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3660,,,,,13530,15360,17055,13515,13530,15360,17055,13515,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1252,7/14/17 15:25,15:25:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3675,,,,,13530,15360,17055,13530,13530,15360,17055,13530,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1253,7/14/17 15:25,15:25:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3690,,,,,13530,15360,17055,13545,13530,15360,17055,13545,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1254,7/14/17 15:25,15:25:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3705,,,,,13530,15360,17055,13560,13530,15360,17055,13560,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1255,7/14/17 15:26,15:26:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3720,,,,,13530,15360,17055,13575,13530,15360,17055,13575,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1256,7/14/17 15:26,15:26:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3735,,,,,13530,15360,17055,13590,13530,15360,17055,13590,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1257,7/14/17 15:26,15:26:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3750,,,,,13530,15360,17055,13605,13530,15360,17055,13605,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1258,7/14/17 15:26,15:26:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3765,,,,,13530,15360,17055,13620,13530,15360,17055,13620,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1259,7/14/17 15:27,15:27:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3780,,,,,13530,15360,17055,13635,13530,15360,17055,13635,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1260,7/14/17 15:27,15:27:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.94%,15.23%,84.77%,0.61,3.39,1,1,0,16,60.94%,39.06%,0.00%,60.94%,0,0,0,3795,,,,,13530,15360,17055,13650,13530,15360,17055,13650,185,530,930,1490,185,530,930,1295,,,,,,,,,,,,,,,,,
1261,7/14/17 15:27,15:27:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.63%,15.16%,84.84%,0.61,3.39,1,1,0,16,60.63%,39.38%,0.00%,60.63%,0,0,0,3810,,,,,13530,15360,17055,13665,13530,15360,17055,13665,185,530,930,1490,185,530,930,1296,,,,,,,,,,,,,,,,,
1262,7/14/17 15:27,15:27:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.63%,15.16%,84.84%,0.61,3.39,1,1,0,16,60.63%,39.38%,0.00%,60.63%,0,0,0,3825,,,,,13530,15360,17055,13680,13530,15360,17055,13680,185,530,930,1490,185,530,930,1296,,,,,,,,,,,,,,,,,
1263,7/14/17 15:28,15:28:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.63%,15.16%,84.84%,0.61,3.39,1,1,0,16,60.63%,39.38%,0.00%,60.63%,0,0,0,3840,,,,,13530,15360,17055,13695,13530,15360,17055,13695,185,530,930,1490,185,530,930,1296,,,,,,,,,,,,,,,,,
1264,7/14/17 15:28,15:28:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.63%,15.16%,84.84%,0.61,3.39,1,1,0,16,60.63%,39.38%,0.00%,60.63%,0,0,0,3855,,,,,13530,15360,17055,13710,13530,15360,17055,13710,185,530,930,1490,185,530,930,1296,,,,,,,,,,,,,,,,,
1265,7/14/17 15:28,15:28:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.63%,15.16%,84.84%,0.61,3.39,1,1,0,16,60.63%,39.38%,0.00%,60.63%,0,0,0,3870,,,,,13530,15360,17055,13725,13530,15360,17055,13725,185,530,930,1490,185,530,930,1296,,,,,,,,,,,,,,,,,
1266,7/14/17 15:28,15:28:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.63%,15.16%,84.84%,0.61,3.39,1,1,0,16,60.63%,39.38%,0.00%,60.63%,0,0,0,3885,,,,,13530,15360,17055,13740,13530,15360,17055,13740,185,530,930,1490,185,530,930,1296,,,,,,,,,,,,,,,,,
1267,7/14/17 15:29,15:29:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.63%,15.16%,84.84%,0.61,3.39,1,1,0,16,60.63%,39.38%,0.00%,60.63%,0,0,0,3900,,,,,13530,15360,17055,13755,13530,15360,17055,13755,185,530,930,1490,185,530,930,1296,,,,,,,,,,,,,,,,,
1268,7/14/17 15:29,15:29:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,60.63%,15.16%,84.84%,0.61,3.39,1,1,0,16,60.63%,39.38%,0.00%,60.63%,0,0,0,3915,,,,,13530,15360,17055,13770,13530,15360,17055,13770,185,530,930,1490,185,530,930,1296,,,,,,,,,,,,,,,,,
